 Device Time,GPS Speed(km/h),Engine Coolant Temperature(°F)
20-lip-2023 17:43:54.314,27.86399843788149,165.19999647
20-lip-2023 17:43:55.314,27.936000083923318,165.19999647
20-lip-2023 17:43:56.315,30.275998648643508,165.19999647
20-lip-2023 17:43:57.316,30.672000835418658,165.19999647
20-lip-2023 17:43:58.317,32.687998859405525,165.19999647
20-lip-2023 17:43:59.317,35.20799810600283,166.99999642
20-lip-2023 17:44:00.317,37.83599982166288,166.99999642
20-lip-2023 17:44:01.318,40.57200057315822,166.99999642
20-lip-2023 17:44:02.318,43.59599760913852,166.99999642
20-lip-2023 17:44:03.318,46.58399725532536,166.99999642
20-lip-2023 17:44:04.319,48.635999535560586,166.99999642
20-lip-2023 17:44:05.321,49.60799772453311,166.99999642
20-lip-2023 17:44:06.322,50.83199824142457,166.99999642
20-lip-2023 17:44:07.323,52.01999793529512,166.99999642
20-lip-2023 17:44:08.324,53.24399845218659,166.99999642
20-lip-2023 17:44:09.325,53.783997064590494,166.99999642
20-lip-2023 17:44:10.326,52.99199955749509,166.99999642
20-lip-2023 17:44:11.326,52.30799765300753,166.99999642
20-lip-2023 17:44:12.326,51.6959973945618,166.99999642
20-lip-2023 17:44:13.326,51.08399713611607,166.99999642
20-lip-2023 17:44:14.328,51.22799699497227,166.99999642
20-lip-2023 17:44:15.328,51.73199821758271,166.99999642
20-lip-2023 17:44:16.328,52.343998476028446,166.99999642
20-lip-2023 17:44:17.328,52.09199958133695,166.99999642
20-lip-2023 17:44:18.328,51.51600014591213,166.99999642
20-lip-2023 17:44:19.328,51.0479997463226,166.99999642
20-lip-2023 17:44:20.328,50.50799770069125,166.99999642
20-lip-2023 17:44:21.329,50.39999866485596,166.99999642
20-lip-2023 17:44:22.329,50.363997841835044,166.99999642
20-lip-2023 17:44:23.329,50.14799977016446,166.99999642
20-lip-2023 17:44:24.330,49.96799908828734,166.99999642
20-lip-2023 17:44:25.330,49.716000193595846,166.99999642
20-lip-2023 17:44:26.330,49.24799979400632,166.99999642
20-lip-2023 17:44:27.330,48.85199760723117,166.99999642
20-lip-2023 17:44:28.331,48.06000010013577,166.99999642
20-lip-2023 17:44:29.331,46.58399725532536,166.99999642
20-lip-2023 17:44:30.331,45.43199838447572,166.99999642
20-lip-2023 17:44:31.332,44.24399869060517,166.99999642
20-lip-2023 17:44:32.333,43.0199981737137,166.99999642
20-lip-2023 17:44:33.333,41.36399808025362,166.99999642
20-lip-2023 17:44:34.334,37.90799803447726,166.99999642
20-lip-2023 17:44:35.334,31.46399834251406,166.99999642
20-lip-2023 17:44:36.334,26.747998673439042,166.99999642
20-lip-2023 17:44:37.334,19.763998652458213,166.99999642
20-lip-2023 17:44:38.334,11.735999654769898,166.99999642
20-lip-2023 17:44:39.335,6.084000044822687,166.99999642
20-lip-2023 17:44:40.335,1.6919999508857728,166.99999642
20-lip-2023 17:44:41.336,0.0,166.99999642
20-lip-2023 17:44:42.336,0.0,166.99999642
20-lip-2023 17:44:43.336,0.0,166.99999642
20-lip-2023 17:44:44.336,0.0,165.19999647
20-lip-2023 17:44:45.336,0.0,165.19999647
20-lip-2023 17:44:46.334,0.0,165.19999647
20-lip-2023 17:44:47.336,0.0,165.19999647
20-lip-2023 17:44:48.336,1.0439999423027047,165.19999647
20-lip-2023 17:44:49.335,6.084000044822687,165.19999647
20-lip-2023 17:44:50.336,14.759999265670785,165.19999647
20-lip-2023 17:44:51.336,19.90800022792814,165.19999647
20-lip-2023 17:44:52.336,21.815999216079717,165.19999647
20-lip-2023 17:44:53.336,23.00399890995027,165.19999647
20-lip-2023 17:44:54.336,23.939999709129324,165.19999647
20-lip-2023 17:44:55.337,25.380000014305097,165.19999647
20-lip-2023 17:44:56.336,28.115999049186712,165.19999647
20-lip-2023 17:44:57.336,30.816000694274862,165.19999647
20-lip-2023 17:44:58.337,32.72399968242644,165.19999647
20-lip-2023 17:44:59.338,33.62399965858458,165.19999647
20-lip-2023 17:45:00.337,34.70400031661984,165.19999647
20-lip-2023 17:45:01.337,34.631998670578014,165.19999647
20-lip-2023 17:45:02.340,35.27999975204466,165.19999647
20-lip-2023 17:45:03.340,35.819998364448566,165.19999647
20-lip-2023 17:45:04.342,35.20799810600283,165.19999647
20-lip-2023 17:45:05.342,34.09200005817411,165.19999647
20-lip-2023 17:45:06.342,33.01199940013885,165.19999647
20-lip-2023 17:45:07.341,32.43599996471403,165.19999647
20-lip-2023 17:45:08.342,32.183997636795084,165.19999647
20-lip-2023 17:45:09.343,31.104000411987272,165.19999647
20-lip-2023 17:45:10.343,28.58399944877624,165.19999647
20-lip-2023 17:45:11.345,24.37199928569794,165.19999647
20-lip-2023 17:45:12.344,17.783999734878535,165.19999647
20-lip-2023 17:45:13.345,14.687999336242683,165.19999647
20-lip-2023 17:45:14.346,13.968000041961659,165.19999647
20-lip-2023 17:45:15.347,14.796000088691699,165.19999647
20-lip-2023 17:45:16.347,16.631999147415172,165.19999647
20-lip-2023 17:45:17.347,20.48399966335296,165.19999647
20-lip-2023 17:45:18.347,25.343999191284183,165.19999647
20-lip-2023 17:45:19.347,29.627997567176863,165.19999647
20-lip-2023 17:45:20.348,33.372000763893084,165.19999647
20-lip-2023 17:45:21.348,35.819998364448566,165.19999647
20-lip-2023 17:45:22.348,35.35199796485904,165.19999647
20-lip-2023 17:45:23.349,34.48799881172181,165.19999647
20-lip-2023 17:45:24.348,30.348000294685335,165.19999647
20-lip-2023 17:45:25.348,23.939999709129324,165.19999647
20-lip-2023 17:45:26.349,18.252000134468062,165.19999647
20-lip-2023 17:45:27.351,15.227999665260313,165.19999647
20-lip-2023 17:45:28.351,15.011999876976006,165.19999647
20-lip-2023 17:45:29.352,14.436000441551187,165.19999647
20-lip-2023 17:45:30.354,14.580000300407391,165.19999647
20-lip-2023 17:45:31.354,15.515999382972723,165.19999647
20-lip-2023 17:45:32.355,16.452000182151778,165.19999647
20-lip-2023 17:45:33.356,14.580000300407391,165.19999647
20-lip-2023 17:45:34.355,9.107999655723575,165.19999647
20-lip-2023 17:45:35.355,4.715999669075018,165.19999647
20-lip-2023 17:45:36.356,3.743999763488773,165.19999647
20-lip-2023 17:45:37.357,2.879999966621398,165.19999647
20-lip-2023 17:45:38.356,4.427999951362608,165.19999647
20-lip-2023 17:45:39.357,5.759999933242796,165.19999647
20-lip-2023 17:45:40.357,6.767999803543091,165.19999647
20-lip-2023 17:45:41.356,4.067999875068665,165.19999647
20-lip-2023 17:45:42.357,0.7199999916553494,165.19999647
20-lip-2023 17:45:43.357,1.0439999423027047,165.19999647
20-lip-2023 17:45:44.360,3.852000086784358,165.19999647
20-lip-2023 17:45:45.359,11.77199961948395,165.19999647
20-lip-2023 17:45:46.359,12.815999454498296,165.19999647
20-lip-2023 17:45:47.360,12.168000089645375,165.19999647
20-lip-2023 17:45:48.361,11.48399990177154,165.19999647
20-lip-2023 17:45:49.361,10.907999608039859,165.19999647
20-lip-2023 17:45:50.361,10.404000102043142,165.19999647
20-lip-2023 17:45:51.361,10.007999631881717,165.19999647
20-lip-2023 17:45:52.360,9.755999878883358,166.99999642
20-lip-2023 17:45:53.360,9.468000161170949,166.99999642
20-lip-2023 17:45:54.362,9.179999585151677,166.99999642
20-lip-2023 17:45:55.361,9.179999585151677,166.99999642
20-lip-2023 17:45:56.360,8.783999973297114,166.99999642
20-lip-2023 17:45:57.361,7.1639998445510855,166.99999642
20-lip-2023 17:45:58.363,3.8159996929168756,166.99999642
20-lip-2023 17:45:59.365,0.0,166.99999642
20-lip-2023 17:46:00.366,0.0,166.99999642
20-lip-2023 17:46:01.366,0.0,166.99999642
20-lip-2023 17:46:02.366,0.0,166.99999642
20-lip-2023 17:46:03.367,0.0,166.99999642
20-lip-2023 17:46:04.368,0.0,166.99999642
20-lip-2023 17:46:05.368,0.0,166.99999642
20-lip-2023 17:46:06.368,0.0,166.99999642
20-lip-2023 17:46:07.367,0.0,166.99999642
20-lip-2023 17:46:08.368,0.0,166.99999642
20-lip-2023 17:46:09.367,0.0,166.99999642
20-lip-2023 17:46:10.368,0.0,166.99999642
20-lip-2023 17:46:11.368,0.0,166.99999642
20-lip-2023 17:46:12.369,7.812000067710869,166.99999642
20-lip-2023 17:46:13.369,8.927999832153318,166.99999642
20-lip-2023 17:46:14.369,10.151999490737921,166.99999642
20-lip-2023 17:46:35.375,9.359999408721933,168.79999638
20-lip-2023 17:46:36.375,10.511999996185295,168.79999638
20-lip-2023 17:46:37.374,9.971999667167665,168.79999638
20-lip-2023 17:46:38.374,9.107999655723575,168.79999638
20-lip-2023 17:46:39.375,8.568000185012806,168.79999638
20-lip-2023 17:46:40.374,7.812000067710869,168.79999638
20-lip-2023 17:46:41.375,7.451999562263495,168.79999638
20-lip-2023 17:46:42.376,7.631999385833751,168.79999638
20-lip-2023 17:46:43.377,7.019999985694881,168.79999638
20-lip-2023 17:46:44.376,5.435999821662904,168.79999638
20-lip-2023 17:46:45.376,7.415999597549444,168.79999638
20-lip-2023 17:46:46.377,8.387999503135688,168.79999638
20-lip-2023 17:46:47.378,10.476000031471244,168.79999638
20-lip-2023 17:46:48.378,12.59999966621399,168.79999638
20-lip-2023 17:46:49.379,14.327999689102171,168.79999638
20-lip-2023 17:46:50.379,15.767999994277943,168.79999638
20-lip-2023 17:46:51.378,15.083999806404108,168.79999638
20-lip-2023 17:46:52.378,14.508000370979289,168.79999638
20-lip-2023 17:46:53.378,14.724000159263596,168.79999638
20-lip-2023 17:46:54.379,14.759999265670785,168.79999638
20-lip-2023 17:46:55.380,14.652000229835494,168.79999638
20-lip-2023 17:46:56.380,13.968000041961659,168.79999638
20-lip-2023 17:46:57.380,11.627999760627745,168.79999638
20-lip-2023 17:46:58.380,5.975999721527103,168.79999638
20-lip-2023 17:46:59.380,0.5400000071525568,168.79999638
20-lip-2023 17:47:00.380,0.0,168.79999638
20-lip-2023 17:47:01.380,0.0,168.79999638
20-lip-2023 17:47:02.381,0.0,168.79999638
20-lip-2023 17:47:03.380,0.0,168.79999638
20-lip-2023 17:47:04.381,0.0,168.79999638
20-lip-2023 17:47:05.381,0.0,168.79999638
20-lip-2023 17:47:06.382,0.0,168.79999638
20-lip-2023 17:47:07.381,0.0,168.79999638
20-lip-2023 17:47:08.381,0.0,168.79999638
20-lip-2023 17:47:09.381,0.0,168.79999638
20-lip-2023 17:47:10.382,0.0,168.79999638
20-lip-2023 17:47:11.382,0.0,168.79999638
20-lip-2023 17:47:12.384,0.0,168.79999638
20-lip-2023 17:47:13.384,0.0,168.79999638
20-lip-2023 17:47:14.385,0.0,168.79999638
20-lip-2023 17:47:15.385,0.0,168.79999638
20-lip-2023 17:47:16.385,0.0,168.79999638
20-lip-2023 17:47:17.384,0.0,168.79999638
20-lip-2023 17:47:18.385,0.0,170.59999633
20-lip-2023 17:47:19.386,0.0,170.59999633
20-lip-2023 17:47:20.387,0.0,170.59999633
20-lip-2023 17:47:21.387,0.0,170.59999633
20-lip-2023 17:47:22.387,0.0,170.59999633
20-lip-2023 17:47:23.388,0.0,170.59999633
20-lip-2023 17:47:24.388,0.0,170.59999633
20-lip-2023 17:47:25.387,0.0,170.59999633
20-lip-2023 17:47:26.388,0.0,170.59999633
20-lip-2023 17:47:27.389,0.0,170.59999633
20-lip-2023 17:47:28.389,0.0,170.59999633
20-lip-2023 17:47:29.389,0.0,170.59999633
20-lip-2023 17:47:30.388,0.0,170.59999633
20-lip-2023 17:47:31.389,0.0,170.59999633
20-lip-2023 17:47:32.390,0.0,170.59999633
20-lip-2023 17:47:33.390,0.0,170.59999633
20-lip-2023 17:47:34.390,0.0,170.59999633
20-lip-2023 17:47:35.390,0.0,170.59999633
20-lip-2023 17:47:36.390,0.0,170.59999633
20-lip-2023 17:47:37.389,0.0,170.59999633
20-lip-2023 17:47:38.390,0.0,170.59999633
20-lip-2023 17:47:39.390,0.0,170.59999633
20-lip-2023 17:47:40.390,0.0,170.59999633
20-lip-2023 17:47:41.391,0.0,170.59999633
20-lip-2023 17:47:42.391,0.0,170.59999633
20-lip-2023 17:47:43.393,0.0,170.59999633
20-lip-2023 17:47:44.394,0.0,170.59999633
20-lip-2023 17:47:45.395,0.0,170.59999633
20-lip-2023 17:47:46.395,0.0,170.59999633
20-lip-2023 17:47:47.394,0.0,170.59999633
20-lip-2023 17:47:48.395,0.0,170.59999633
20-lip-2023 17:47:49.396,0.0,170.59999633
20-lip-2023 17:47:50.398,0.0,170.59999633
20-lip-2023 17:47:51.397,0.0,170.59999633
20-lip-2023 17:47:52.397,0.0,170.59999633
20-lip-2023 17:47:53.400,0.0,170.59999633
20-lip-2023 17:47:54.401,0.0,170.59999633
20-lip-2023 17:47:55.401,0.0,170.59999633
20-lip-2023 17:47:56.400,0.0,170.59999633
20-lip-2023 17:47:57.400,0.0,170.59999633
20-lip-2023 17:47:58.400,0.0,170.59999633
20-lip-2023 17:47:59.401,0.0,172.39999628
20-lip-2023 17:48:00.402,0.0,172.39999628
20-lip-2023 17:48:01.401,0.0,172.39999628
20-lip-2023 17:48:02.402,0.0,172.39999628
20-lip-2023 17:48:03.402,0.0,172.39999628
20-lip-2023 17:48:04.401,0.0,172.39999628
20-lip-2023 17:48:05.402,0.0,172.39999628
20-lip-2023 17:48:06.404,0.0,172.39999628
20-lip-2023 17:48:07.405,0.0,172.39999628
20-lip-2023 17:48:08.407,0.0,172.39999628
20-lip-2023 17:48:09.408,0.0,172.39999628
20-lip-2023 17:48:10.408,0.0,172.39999628
20-lip-2023 17:48:11.408,0.0,172.39999628
20-lip-2023 17:48:12.408,0.0,172.39999628
20-lip-2023 17:48:13.409,0.0,172.39999628
20-lip-2023 17:48:14.408,0.0,172.39999628
20-lip-2023 17:48:15.410,0.0,172.39999628
20-lip-2023 17:48:16.412,0.0,172.39999628
20-lip-2023 17:48:17.412,0.0,172.39999628
20-lip-2023 17:48:18.413,0.0,172.39999628
20-lip-2023 17:48:19.413,0.0,172.39999628
20-lip-2023 17:48:20.413,0.0,172.39999628
20-lip-2023 17:48:21.414,6.552000015258784,172.39999628
20-lip-2023 17:48:22.414,8.568000185012806,172.39999628
20-lip-2023 17:48:23.417,9.395999373435984,172.39999628
20-lip-2023 17:48:24.416,6.120000009536739,172.39999628
20-lip-2023 17:48:25.418,5.003999815940858,172.39999628
20-lip-2023 17:48:26.419,4.643999739646915,172.39999628
20-lip-2023 17:48:27.420,4.031999910354614,172.39999628
20-lip-2023 17:48:28.421,1.40399991130829,172.39999628
20-lip-2023 17:48:29.420,0.0,172.39999628
20-lip-2023 17:48:30.420,1.2239999804496762,172.39999628
20-lip-2023 17:48:31.423,2.015999955177307,172.39999628
20-lip-2023 17:48:32.423,0.0,172.39999628
20-lip-2023 17:48:33.422,0.0,172.39999628
20-lip-2023 17:48:34.422,0.0,172.39999628
20-lip-2023 17:48:35.424,0.0,172.39999628
20-lip-2023 17:48:36.425,5.688000003814693,172.39999628
20-lip-2023 17:48:37.426,3.203999863624574,172.39999628
20-lip-2023 17:48:38.427,1.0079999775886535,172.39999628
20-lip-2023 17:48:39.427,0.7559999563694006,172.39999628
20-lip-2023 17:48:40.427,0.0,172.39999628
20-lip-2023 17:48:41.426,0.0,172.39999628
20-lip-2023 17:48:42.427,0.0,172.39999628
20-lip-2023 17:48:43.428,0.0,172.39999628
20-lip-2023 17:48:44.428,0.0,172.39999628
20-lip-2023 17:48:45.427,0.0,172.39999628
20-lip-2023 17:48:46.428,0.0,172.39999628
20-lip-2023 17:48:47.429,0.0,172.39999628
20-lip-2023 17:48:48.430,0.0,174.19999623
20-lip-2023 17:48:49.429,0.0,174.19999623
20-lip-2023 17:48:50.429,1.8359999170303354,174.19999623
20-lip-2023 17:48:51.430,8.243999644279484,174.19999623
20-lip-2023 17:48:52.430,0.0,174.19999623
20-lip-2023 17:48:53.429,0.0,174.19999623
20-lip-2023 17:48:54.429,0.0,174.19999623
20-lip-2023 17:48:55.430,0.0,174.19999623
20-lip-2023 17:48:56.430,0.0,174.19999623
20-lip-2023 17:48:57.430,0.0,174.19999623
20-lip-2023 17:48:58.431,0.0,174.19999623
20-lip-2023 17:48:59.432,0.0,174.19999623
20-lip-2023 17:49:00.431,0.0,174.19999623
20-lip-2023 17:49:01.432,0.0,174.19999623
20-lip-2023 17:49:02.432,0.0,174.19999623
20-lip-2023 17:49:03.432,0.0,174.19999623
20-lip-2023 17:49:04.432,0.0,174.19999623
20-lip-2023 17:49:05.433,0.0,174.19999623
20-lip-2023 17:49:06.433,0.0,174.19999623
20-lip-2023 17:49:07.433,0.0,174.19999623
20-lip-2023 17:49:08.433,0.0,174.19999623
20-lip-2023 17:49:09.434,0.0,174.19999623
20-lip-2023 17:49:10.434,0.0,174.19999623
20-lip-2023 17:49:11.434,0.0,174.19999623
20-lip-2023 17:49:12.433,0.0,174.19999623
20-lip-2023 17:49:13.436,0.0,174.19999623
20-lip-2023 17:49:14.435,0.0,174.19999623
20-lip-2023 17:49:15.435,0.0,174.19999623
20-lip-2023 17:49:16.435,0.0,174.19999623
20-lip-2023 17:49:17.436,0.0,174.19999623
20-lip-2023 17:49:18.437,0.0,174.19999623
20-lip-2023 17:49:19.437,0.0,174.19999623
20-lip-2023 17:49:20.439,0.0,174.19999623
20-lip-2023 17:49:21.437,0.0,174.19999623
20-lip-2023 17:49:22.437,0.0,174.19999623
20-lip-2023 17:49:23.438,0.0,174.19999623
20-lip-2023 17:49:24.438,0.0,174.19999623
20-lip-2023 17:49:25.551,0.0,174.19999623
20-lip-2023 17:49:26.551,0.0,174.19999623
20-lip-2023 17:49:27.551,0.0,174.19999623
20-lip-2023 17:49:28.550,0.0,174.19999623
20-lip-2023 17:49:29.551,0.0,174.19999623
20-lip-2023 17:49:30.552,0.0,174.19999623
20-lip-2023 17:49:31.552,0.0,174.19999623
20-lip-2023 17:49:32.552,0.0,174.19999623
20-lip-2023 17:49:33.553,0.0,174.19999623
20-lip-2023 17:49:34.553,0.0,174.19999623
20-lip-2023 17:49:35.553,0.0,174.19999623
20-lip-2023 17:49:36.553,0.0,174.19999623
20-lip-2023 17:49:37.553,0.0,174.19999623
20-lip-2023 17:49:38.553,0.0,174.19999623
20-lip-2023 17:49:39.553,0.0,174.19999623
20-lip-2023 17:49:40.552,0.0,174.19999623
20-lip-2023 17:49:41.552,0.0,174.19999623
20-lip-2023 17:49:42.553,0.0,174.19999623
20-lip-2023 17:49:43.553,0.0,174.19999623
20-lip-2023 17:49:44.552,0.0,174.19999623
20-lip-2023 17:49:45.553,0.0,174.19999623
20-lip-2023 17:49:46.553,0.0,174.19999623
20-lip-2023 17:49:47.553,0.0,174.19999623
20-lip-2023 17:49:48.553,0.0,174.19999623
20-lip-2023 17:49:49.553,0.0,174.19999623
20-lip-2023 17:49:50.553,0.0,174.19999623
20-lip-2023 17:49:51.552,0.0,174.19999623
20-lip-2023 17:49:52.553,0.0,174.19999623
20-lip-2023 17:49:53.553,0.0,174.19999623
20-lip-2023 17:49:54.554,0.0,174.19999623
20-lip-2023 17:49:55.552,0.0,174.19999623
20-lip-2023 17:49:56.554,0.0,174.19999623
